5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.1287553310394287,0.09330224990844727,0.0990915298461914,0.09857344627380371,0.11446523666381836,0.1191549301147461,0.7803852558135986
0.09466814994812012,0.1005094051361084,0.09883904457092285,0.09950566291809082,0.10434317588806152,0.11957573890686035,0.8065085411071777
0.10707759857177734,0.10538363456726074,0.09576034545898438,0.1231074333190918,0.10704755783081055,0.12218880653381348,0.8202226161956787
0.09899115562438965,0.10516238212585449,0.0962381362915039,0.09549140930175781,0.11351680755615234,0.11765575408935547,0.794020414352417
0.08958816528320312,0.0941925048828125,0.09552335739135742,0.10999584197998047,0.10374999046325684,0.12264704704284668,0.795541524887085
0.0980520248413086,0.0916905403137207,0.10386443138122559,0.09709310531616211,0.10582733154296875,0.12432432174682617,0.7976641654968262
0.09882307052612305,0.10033178329467773,0.09264469146728516,0.10982537269592285,0.11483955383300781,0.10629415512084961,0.7952642440795898
0.0973055362701416,0.09150958061218262,0.10462665557861328,0.10374069213867188,0.12621855735778809,0.11557888984680176,0.8107447624206543
0.08979010581970215,0.10250711441040039,0.09850239753723145,0.09971189498901367,0.11317992210388184,0.12197685241699219,0.7949786186218262
0.09203171730041504,0.09551548957824707,0.09049844741821289,0.09707808494567871,0.12121295928955078,0.11867809295654297,0.7915751934051514
