5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.12809252738952637,0.09814715385437012,0.09502387046813965,0.09637117385864258,0.10354876518249512,0.11523294448852539,0.8000500202178955
0.09026813507080078,0.09936285018920898,0.10445952415466309,0.1024007797241211,0.11102819442749023,0.11652970314025879,0.8577291965484619
0.08939313888549805,0.09456753730773926,0.09410715103149414,0.1320819854736328,0.10679936408996582,0.1225893497467041,0.8156511783599854
0.10996675491333008,0.10094571113586426,0.09986209869384766,0.09746599197387695,0.11327934265136719,0.1354522705078125,0.8188409805297852
0.10109972953796387,0.10274934768676758,0.09635734558105469,0.10231184959411621,0.11621451377868652,0.1382312774658203,0.8836982250213623
0.11096978187561035,0.09334182739257812,0.10008525848388672,0.1117861270904541,0.10575032234191895,0.11962652206420898,0.7938961982727051
0.11207389831542969,0.0985267162322998,0.09954190254211426,0.09720993041992188,0.1172647476196289,0.11311221122741699,0.7792329788208008
0.0997762680053711,0.09431982040405273,0.0916748046875,0.11367154121398926,0.10752010345458984,0.11137938499450684,0.7878308296203613
0.10895180702209473,0.09786033630371094,0.11622738838195801,0.09966564178466797,0.10343050956726074,0.11515617370605469,0.7828843593597412
0.09782624244689941,0.0953676700592041,0.09832239151000977,0.10331845283508301,0.10278201103210449,0.12115931510925293,0.8132274150848389
