5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.016175031661987305,0.011110305786132812,0.012113094329833984,0.010909080505371094,0.012115716934204102,0.014903068542480469,0.06009173393249512
0.010871171951293945,0.01017451286315918,0.010305404663085938,0.010159730911254883,0.013262510299682617,0.012138605117797852,0.06199526786804199
0.010622024536132812,0.010992050170898438,0.011028289794921875,0.010822057723999023,0.011718034744262695,0.012005329132080078,0.05791807174682617
0.011649608612060547,0.01107931137084961,0.010964632034301758,0.011190414428710938,0.011554718017578125,0.012219905853271484,0.06209111213684082
0.010210990905761719,0.011066913604736328,0.011193513870239258,0.010597944259643555,0.01216888427734375,0.012498140335083008,0.060161590576171875
0.011026382446289062,0.009985923767089844,0.011573076248168945,0.010869741439819336,0.011720657348632812,0.01196146011352539,0.0597529411315918
0.010422468185424805,0.012740612030029297,0.012359619140625,0.011948347091674805,0.012247323989868164,0.012373208999633789,0.06376266479492188
0.009912729263305664,0.010938882827758789,0.011081457138061523,0.010533809661865234,0.011665821075439453,0.013312339782714844,0.06916570663452148
0.011426448822021484,0.010716438293457031,0.011384963989257812,0.010945796966552734,0.012142181396484375,0.012351751327514648,0.06802797317504883
0.011604070663452148,0.010979652404785156,0.010744571685791016,0.010759830474853516,0.01137542724609375,0.01191854476928711,0.06439423561096191
