5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.1306910514831543,0.09761476516723633,0.10890936851501465,0.10114431381225586,0.11770319938659668,0.12753033638000488,0.8215603828430176
0.10365915298461914,0.09411764144897461,0.10020923614501953,0.10609817504882812,0.10874485969543457,0.11319804191589355,0.9207396507263184
0.09186053276062012,0.09880924224853516,0.09752035140991211,0.1307377815246582,0.11037683486938477,0.11920595169067383,0.7968754768371582
0.09566354751586914,0.09543347358703613,0.10480284690856934,0.09833240509033203,0.12878966331481934,0.13647818565368652,0.7958247661590576
0.1111762523651123,0.09643411636352539,0.10030198097229004,0.10235333442687988,0.10310506820678711,0.1405014991760254,1.0426630973815918
0.09775733947753906,0.10149478912353516,0.11506867408752441,0.10537075996398926,0.12102556228637695,0.12152099609375,0.798396110534668
0.09851598739624023,0.09087920188903809,0.10276341438293457,0.1058950424194336,0.10052967071533203,0.1128849983215332,0.8274509906768799
0.09207916259765625,0.09321737289428711,0.10134530067443848,0.09394478797912598,0.10743594169616699,0.11105966567993164,0.7968447208404541
0.08899617195129395,0.10499143600463867,0.10382509231567383,0.10985159873962402,0.1088252067565918,0.11622476577758789,0.7977826595306396
0.09134960174560547,0.09496307373046875,0.0981755256652832,0.10102081298828125,0.09954333305358887,0.11764240264892578,0.8516738414764404
