5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.017876625061035156,0.011022329330444336,0.010654211044311523,0.012864112854003906,0.011034250259399414,0.01187276840209961,0.06050539016723633
0.01234126091003418,0.011598825454711914,0.010570764541625977,0.010759592056274414,0.011265277862548828,0.01261138916015625,0.060256004333496094
0.011591672897338867,0.010695695877075195,0.010932207107543945,0.011275291442871094,0.011700153350830078,0.011878490447998047,0.06514692306518555
0.01143336296081543,0.012299537658691406,0.010823965072631836,0.01135396957397461,0.011251211166381836,0.011652469635009766,0.062216997146606445
0.010959386825561523,0.011038541793823242,0.011039972305297852,0.011350870132446289,0.011566162109375,0.012665987014770508,0.06538724899291992
0.011077404022216797,0.011322498321533203,0.010488271713256836,0.009614229202270508,0.010973215103149414,0.012984991073608398,0.0635080337524414
0.01130533218383789,0.011707782745361328,0.009874582290649414,0.011906623840332031,0.011175155639648438,0.011838912963867188,0.07424664497375488
0.01163339614868164,0.010963678359985352,0.010890960693359375,0.011229991912841797,0.012617111206054688,0.011042594909667969,0.06356382369995117
0.012174844741821289,0.010189294815063477,0.010899782180786133,0.01225900650024414,0.011306524276733398,0.012121915817260742,0.06266570091247559
0.011942386627197266,0.010429859161376953,0.011106252670288086,0.010076284408569336,0.010658502578735352,0.013161420822143555,0.06205105781555176
