5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.12923169136047363,0.09098982810974121,0.10643362998962402,0.10164046287536621,0.11736392974853516,0.11453866958618164,0.7877867221832275
0.09298586845397949,0.09213018417358398,0.09589457511901855,0.0995335578918457,0.10667181015014648,0.11611461639404297,0.7954411506652832
0.09322142601013184,0.09895968437194824,0.0903632640838623,0.1327500343322754,0.1116948127746582,0.11946249008178711,0.8091778755187988
0.10139107704162598,0.10098123550415039,0.09708666801452637,0.10270929336547852,0.11284685134887695,0.12683415412902832,0.7944982051849365
0.09904837608337402,0.09330368041992188,0.11268210411071777,0.10658764839172363,0.10529446601867676,0.12385201454162598,0.8135960102081299
0.10550403594970703,0.09176850318908691,0.09435677528381348,0.1027669906616211,0.12314152717590332,0.11178874969482422,0.8025302886962891
0.09153032302856445,0.0977632999420166,0.10427236557006836,0.11696815490722656,0.10868525505065918,0.11252570152282715,0.8005380630493164
0.09389424324035645,0.10251975059509277,0.09475517272949219,0.09397172927856445,0.10625505447387695,0.1221475601196289,0.7895233631134033
0.11270380020141602,0.10493040084838867,0.11464738845825195,0.09596443176269531,0.10582971572875977,0.1085968017578125,0.7967305183410645
0.0916755199432373,0.09950137138366699,0.09298896789550781,0.12099766731262207,0.1065526008605957,0.11036324501037598,0.7830133438110352
