5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.12355303764343262,0.11445832252502441,0.10590648651123047,0.1079409122467041,0.10656356811523438,0.11392450332641602,0.8070120811462402
0.09514689445495605,0.10060882568359375,0.10079145431518555,0.0954282283782959,0.10725665092468262,0.12100362777709961,0.795112133026123
0.09718966484069824,0.09857535362243652,0.1005556583404541,0.15341496467590332,0.10129308700561523,0.11041903495788574,0.7976272106170654
0.09172844886779785,0.09136223793029785,0.1059255599975586,0.09346675872802734,0.10645747184753418,0.11316394805908203,0.796776533126831
0.09347319602966309,0.09895515441894531,0.0920414924621582,0.1015481948852539,0.12177681922912598,0.11442804336547852,0.839771032333374
0.0959482192993164,0.09331917762756348,0.09933209419250488,0.11122369766235352,0.10019087791442871,0.13417935371398926,0.814894437789917
0.10233163833618164,0.100189208984375,0.11195588111877441,0.09590649604797363,0.11242103576660156,0.12081432342529297,0.8383827209472656
0.09439778327941895,0.09647703170776367,0.10505151748657227,0.09866976737976074,0.10571074485778809,0.11767268180847168,0.8007452487945557
0.09688901901245117,0.10893630981445312,0.11322259902954102,0.10673069953918457,0.10395073890686035,0.1339552402496338,0.81656813621521
0.09141755104064941,0.09864091873168945,0.10283017158508301,0.10477972030639648,0.10329651832580566,0.11379051208496094,0.8018956184387207
