5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.017746686935424805,0.011195182800292969,0.011650800704956055,0.011122703552246094,0.010985136032104492,0.011937618255615234,0.06182527542114258
0.011088848114013672,0.012692451477050781,0.01239013671875,0.011388301849365234,0.01292562484741211,0.01135563850402832,0.061063289642333984
0.010860681533813477,0.01294565200805664,0.009886741638183594,0.010963201522827148,0.010633707046508789,0.011762619018554688,0.05964064598083496
0.011131525039672852,0.01179647445678711,0.01093435287475586,0.011030435562133789,0.012240171432495117,0.011282205581665039,0.06190061569213867
0.011667728424072266,0.011310815811157227,0.011138200759887695,0.012126684188842773,0.011129617691040039,0.013102531433105469,0.06068706512451172
0.011328458786010742,0.010652303695678711,0.011091947555541992,0.010976076126098633,0.010918617248535156,0.011129140853881836,0.06344127655029297
0.01064157485961914,0.010627031326293945,0.011379003524780273,0.010982275009155273,0.01204371452331543,0.011281728744506836,0.06258058547973633
0.011260986328125,0.010809898376464844,0.010649442672729492,0.011301755905151367,0.011426210403442383,0.01359868049621582,0.06139421463012695
0.011992454528808594,0.012204408645629883,0.01071929931640625,0.010118484497070312,0.011158227920532227,0.011231660842895508,0.06257128715515137
0.012175559997558594,0.009943008422851562,0.011008501052856445,0.012022972106933594,0.013011455535888672,0.012151956558227539,0.06384611129760742
