5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.017495155334472656,0.011344671249389648,0.012082576751708984,0.010595083236694336,0.01165628433227539,0.012460947036743164,0.06157946586608887
0.011393547058105469,0.012215614318847656,0.010341882705688477,0.01193547248840332,0.011162519454956055,0.012352228164672852,0.06378936767578125
0.010989189147949219,0.01181340217590332,0.011383533477783203,0.010840415954589844,0.010337591171264648,0.01373434066772461,0.06050515174865723
0.01070857048034668,0.011216402053833008,0.012164831161499023,0.011059045791625977,0.012089014053344727,0.012614011764526367,0.0630655288696289
0.011530399322509766,0.010068655014038086,0.012037038803100586,0.012774944305419922,0.011972665786743164,0.0133514404296875,0.06052422523498535
0.011060476303100586,0.011525154113769531,0.011716842651367188,0.011274576187133789,0.012458086013793945,0.013722896575927734,0.05853557586669922
0.011791706085205078,0.011589765548706055,0.009987831115722656,0.011777639389038086,0.012624979019165039,0.012583017349243164,0.06406140327453613
0.011481761932373047,0.011147737503051758,0.009296178817749023,0.012659788131713867,0.011975765228271484,0.012936830520629883,0.06271743774414062
0.010580062866210938,0.011006832122802734,0.011296272277832031,0.010898113250732422,0.014076948165893555,0.0133819580078125,0.06373810768127441
0.010586023330688477,0.010358333587646484,0.012070178985595703,0.012190580368041992,0.012621641159057617,0.011054039001464844,0.06279706954956055
