5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.01734638214111328,0.010984659194946289,0.010548830032348633,0.011570930480957031,0.011918783187866211,0.013242483139038086,0.061606645584106445
0.01058506965637207,0.011454105377197266,0.01036214828491211,0.013159036636352539,0.013078689575195312,0.014147520065307617,0.06264114379882812
0.012369394302368164,0.011816978454589844,0.010502099990844727,0.01183009147644043,0.012094497680664062,0.013351678848266602,0.06509160995483398
0.010873794555664062,0.009273529052734375,0.011107921600341797,0.013031005859375,0.012320518493652344,0.012146234512329102,0.06148958206176758
0.012707233428955078,0.011085987091064453,0.010344505310058594,0.010703086853027344,0.012131214141845703,0.013403654098510742,0.0595245361328125
0.010890007019042969,0.011693954467773438,0.010702371597290039,0.00979471206665039,0.0105133056640625,0.01236414909362793,0.0614619255065918
0.011548757553100586,0.010862112045288086,0.010076522827148438,0.010872364044189453,0.009944677352905273,0.012825250625610352,0.06380081176757812
0.01226806640625,0.01059269905090332,0.011439800262451172,0.011822223663330078,0.012975215911865234,0.011728286743164062,0.06562018394470215
0.011948347091674805,0.011278390884399414,0.010147333145141602,0.012930154800415039,0.011377573013305664,0.012607336044311523,0.06797122955322266
0.011982440948486328,0.011081933975219727,0.01165318489074707,0.011258602142333984,0.011668920516967773,0.012015581130981445,0.06344127655029297
