5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.017485857009887695,0.011349201202392578,0.01028132438659668,0.011739969253540039,0.012417316436767578,0.011834383010864258,0.06105637550354004
0.013171672821044922,0.011619329452514648,0.010140180587768555,0.011592388153076172,0.011380672454833984,0.011490821838378906,0.0625910758972168
0.011653661727905273,0.010374069213867188,0.010452747344970703,0.012632608413696289,0.012879610061645508,0.01372218132019043,0.0658416748046875
0.01129293441772461,0.010605335235595703,0.010475397109985352,0.011512517929077148,0.01023244857788086,0.011601686477661133,0.06361103057861328
0.010442972183227539,0.01101231575012207,0.01072835922241211,0.01134037971496582,0.011605978012084961,0.012140512466430664,0.06204652786254883
0.011176109313964844,0.010656118392944336,0.011987447738647461,0.011555194854736328,0.01243281364440918,0.01170206069946289,0.06113028526306152
0.012233257293701172,0.010923385620117188,0.012256383895874023,0.01180124282836914,0.012745857238769531,0.013925790786743164,0.06388521194458008
0.011465072631835938,0.010298013687133789,0.01081538200378418,0.011890649795532227,0.010981559753417969,0.012275218963623047,0.062424421310424805
0.010348796844482422,0.011096000671386719,0.012075185775756836,0.011746406555175781,0.012735843658447266,0.011438369750976562,0.06273937225341797
0.012383460998535156,0.010897159576416016,0.011600971221923828,0.012068033218383789,0.011306524276733398,0.011738300323486328,0.06289267539978027
