5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.12957477569580078,0.10133528709411621,0.1071007251739502,0.09849858283996582,0.10846590995788574,0.12309765815734863,0.7986094951629639
0.09344863891601562,0.11114096641540527,0.1130216121673584,0.10591912269592285,0.10316205024719238,0.11641979217529297,0.785667896270752
0.09850525856018066,0.10501790046691895,0.09939885139465332,0.12097644805908203,0.1119387149810791,0.11692428588867188,0.791130542755127
0.10287737846374512,0.09103131294250488,0.09859967231750488,0.10473012924194336,0.10139870643615723,0.11480140686035156,0.8213732242584229
0.09809112548828125,0.1165616512298584,0.09485912322998047,0.10318326950073242,0.10279393196105957,0.12404489517211914,0.7972438335418701
0.09482383728027344,0.09839677810668945,0.09760379791259766,0.10294961929321289,0.10386395454406738,0.11567854881286621,0.7971246242523193
0.1042470932006836,0.10790705680847168,0.09634137153625488,0.10464787483215332,0.1060030460357666,0.11616325378417969,0.800478458404541
0.09039020538330078,0.10989952087402344,0.0944361686706543,0.0948038101196289,0.10891437530517578,0.12209558486938477,0.8416943550109863
0.09306001663208008,0.09212565422058105,0.09646224975585938,0.10901141166687012,0.1132669448852539,0.13789582252502441,0.7947201728820801
0.10124492645263672,0.10059952735900879,0.0984654426574707,0.10762214660644531,0.10522007942199707,0.11353254318237305,0.8028562068939209
