5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.1401357650756836,0.10193252563476562,0.09970617294311523,0.09766459465026855,0.10167193412780762,0.10852193832397461,0.7875456809997559
0.09086942672729492,0.09394645690917969,0.12085533142089844,0.1192634105682373,0.10476016998291016,0.11305904388427734,0.7939252853393555
0.12105345726013184,0.09065413475036621,0.09561848640441895,0.13411664962768555,0.1045064926147461,0.1120595932006836,0.7990808486938477
0.08793330192565918,0.10375356674194336,0.10529041290283203,0.09955763816833496,0.12295269966125488,0.11672592163085938,0.8325469493865967
0.09209203720092773,0.09238433837890625,0.09198379516601562,0.10133028030395508,0.13116025924682617,0.10996508598327637,0.8166589736938477
0.0950174331665039,0.09680962562561035,0.09873175621032715,0.09655094146728516,0.10432863235473633,0.11531972885131836,0.8027303218841553
0.09693264961242676,0.09471726417541504,0.10473942756652832,0.11194181442260742,0.10262584686279297,0.1256868839263916,0.8130249977111816
0.09857845306396484,0.09115123748779297,0.09925103187561035,0.1007847785949707,0.10448312759399414,0.11394190788269043,0.7861204147338867
0.09953498840332031,0.09808063507080078,0.0946195125579834,0.10744190216064453,0.09953188896179199,0.10566306114196777,0.7966656684875488
0.10828661918640137,0.09311771392822266,0.10335612297058105,0.10231423377990723,0.10978960990905762,0.1161034107208252,0.8110146522521973
