5KB.txt,10KB.txt,100KB.txt,200KB.txt,500KB.txt,1MB.txt,10MB.txt
0.1392972469329834,0.09578680992126465,0.10381603240966797,0.09853553771972656,0.10476827621459961,0.11911487579345703,0.8573794364929199
0.10247254371643066,0.09241127967834473,0.09480428695678711,0.09837985038757324,0.10382819175720215,0.12114834785461426,0.9026494026184082
0.09639358520507812,0.09111404418945312,0.09896397590637207,0.11893224716186523,0.10641074180603027,0.11571002006530762,0.8106224536895752
0.09310579299926758,0.1025838851928711,0.10309576988220215,0.09809374809265137,0.10036706924438477,0.11557435989379883,0.7983253002166748
0.09200215339660645,0.09575676918029785,0.10410833358764648,0.10582685470581055,0.10501480102539062,0.12071084976196289,0.7875516414642334
0.09905600547790527,0.10315060615539551,0.1148688793182373,0.09913778305053711,0.1090848445892334,0.13842296600341797,0.7976438999176025
0.11577320098876953,0.09621167182922363,0.10371017456054688,0.1129457950592041,0.10057711601257324,0.12201118469238281,0.8387532234191895
0.10982942581176758,0.09181952476501465,0.09755921363830566,0.10643696784973145,0.10992646217346191,0.1312875747680664,0.8449337482452393
0.1061248779296875,0.09629988670349121,0.11077380180358887,0.10010027885437012,0.1029047966003418,0.13413190841674805,0.8485822677612305
0.11362457275390625,0.09348535537719727,0.09969711303710938,0.09966135025024414,0.11024999618530273,0.11774992942810059,0.8005199432373047
